QT1, 1608, 1607, 0, 1
QT1, 1615, 1614, 0, 1
QT1, 1598, 1597, 0, 1
QT1, 1610, 1609, 0, 1
QT1, 1622, 1621, 0, 1
QT1, 1694, 1693, 0, 1
QT2, 8, 7, 0, 1
QT2, 7, 6, 0, 1
QT2, 8, 7, 0, 1
QT2, 8, 7, 0, 1
QT2, 8, 7, 0, 1
QT2, 8, 7, 0, 1
QT3, 5574, 5573, 0, 1
QT3, 5470, 5469, 0, 1
QT3, 5508, 5507, 0, 1
QT3, 5662, 5661, 0, 1
QT3, 6995, 6994, 0, 1
QT3, 5475, 5474, 0, 1
QT4, 1292, 1291, 0, 1
QT4, 1287, 1286, 0, 1
QT4, 1253, 1252, 0, 1
QT4, 1297, 1296, 0, 1
QT4, 1316, 1315, 0, 1
QT4, 1306, 1305, 0, 1
QT5, 8, 7, 0, 1
QT5, 8, 7, 0, 1
QT5, 8, 7, 0, 1
QT5, 8, 7, 0, 1
QT5, 8, 7, 0, 1
QT5, 8, 7, 0, 1
QT6, 1499, 1498, 0, 1
QT6, 1490, 1489, 0, 1
QT6, 1542, 1541, 0, 1
QT6, 1467, 1466, 0, 1
QT6, 1447, 1446, 0, 1
QT6, 1524, 1523, 0, 1
QT7, 6318, 6317, 0, 1
QT7, 6374, 6373, 0, 1
QT7, 6377, 6376, 0, 1
QT7, 6365, 6364, 0, 1
QT7, 6231, 6230, 0, 1
QT7, 6314, 6313, 0, 1
QT8, 170, 169, 0, 1
QT8, 169, 168, 0, 1
QT8, 166, 165, 0, 1
QT8, 169, 168, 0, 1
QT8, 169, 168, 0, 1
QT8, 168, 167, 0, 1
QT9, 11, 10, 0, 1
QT9, 11, 10, 0, 1
QT9, 11, 10, 0, 1
QT9, 11, 10, 0, 1
QT9, 11, 10, 0, 1
QT9, 11, 10, 0, 1
QT10, 382, 381, 0, 1
QT10, 382, 381, 0, 1
QT10, 375, 374, 0, 1
QT10, 380, 379, 0, 1
QT10, 378, 377, 0, 1
QT10, 377, 376, 0, 1
QT11, 1056, 1055, 0, 1
QT11, 1050, 1049, 0, 1
QT11, 1819, 1818, 0, 1
QT11, 1477, 1476, 0, 1
QT11, 1173, 1172, 0, 1
QT11, 1625, 1624, 0, 1
QT12, 3325, 3324, 0, 1
QT12, 3357, 3356, 0, 1
QT12, 3395, 3394, 0, 1
QT12, 4031, 4030, 0, 1
QT12, 3563, 3562, 0, 1
QT12, 3420, 3419, 0, 1
QT13, 1308, 1307, 0, 1
QT13, 1337, 1336, 0, 1
QT13, 1303, 1302, 0, 1
QT13, 1300, 1299, 0, 1
QT13, 1313, 1312, 0, 1
QT13, 1391, 1390, 0, 1
QT14, 1496, 1495, 0, 1
QT14, 1515, 1514, 0, 1
QT14, 1461, 1460, 0, 1
QT14, 1587, 1586, 0, 1
QT14, 1496, 1495, 0, 1
QT14, 1504, 1503, 0, 1
QT15, 1716, 1715, 0, 1
QT15, 1695, 1694, 0, 1
QT15, 1731, 1730, 0, 1
QT15, 1708, 1707, 0, 1
QT15, 1693, 1692, 0, 1
QT15, 1718, 1717, 0, 1
QT16, 1687, 1686, 0, 1
QT16, 1710, 1709, 0, 1
QT16, 1692, 1691, 0, 1
QT16, 1733, 1732, 0, 1
QT16, 1765, 1764, 0, 1
QT16, 1722, 1721, 0, 1
