QT1, 1700, 1699, 0, 1
QT1, 1680, 1679, 0, 1
QT1, 1702, 1701, 0, 1
QT1, 1741, 1740, 0, 1
QT1, 1762, 1761, 0, 1
QT1, 1719, 1718, 0, 1
QT2, 6, 5, 0, 1
QT2, 6, 5, 0, 1
QT2, 6, 5, 0, 1
QT2, 7, 6, 0, 1
QT2, 6, 5, 0, 1
QT2, 6, 5, 0, 1
QT3, 6003, 6002, 0, 1
QT3, 6100, 6099, 0, 1
QT3, 6280, 6279, 0, 1
QT3, 6071, 6070, 0, 1
QT3, 6290, 6289, 0, 1
QT3, 6241, 6240, 0, 1
QT4, 364, 363, 0, 1
QT4, 368, 367, 0, 1
QT4, 367, 366, 0, 1
QT4, 370, 369, 0, 1
QT4, 366, 365, 0, 1
QT4, 370, 369, 0, 1
QT5, 3, 2, 0, 1
QT5, 3, 2, 0, 1
QT5, 3, 2, 0, 1
QT5, 3, 2, 0, 1
QT5, 3, 2, 0, 1
QT5, 3, 2, 0, 1
QT6, 389, 388, 0, 1
QT6, 387, 386, 0, 1
QT6, 386, 385, 0, 1
QT6, 392, 391, 0, 1
QT6, 393, 392, 0, 1
QT6, 393, 392, 0, 1
QT7, 1936, 1935, 0, 1
QT7, 1919, 1918, 0, 1
QT7, 1964, 1963, 0, 1
QT7, 1929, 1928, 0, 1
QT7, 1971, 1970, 0, 1
QT7, 1969, 1968, 0, 1
QT8, 37, 36, 0, 1
QT8, 38, 37, 0, 1
QT8, 38, 37, 0, 1
QT8, 38, 37, 0, 1
QT8, 38, 37, 0, 1
QT8, 38, 37, 0, 1
QT9, 9, 8, 0, 1
QT9, 9, 8, 0, 1
QT9, 9, 8, 0, 1
QT9, 9, 8, 0, 1
QT9, 9, 8, 0, 1
QT9, 9, 8, 0, 1
QT10, 13, 12, 0, 1
QT10, 13, 12, 0, 1
QT10, 13, 12, 0, 1
QT10, 13, 12, 0, 1
QT10, 13, 12, 0, 1
QT10, 13, 12, 0, 1
QT11, 36, 35, 0, 1
QT11, 36, 35, 0, 1
QT11, 36, 35, 0, 1
QT11, 36, 35, 0, 1
QT11, 36, 35, 0, 1
QT11, 36, 35, 0, 1
QT12, 4192, 4191, 0, 1
QT12, 4291, 4290, 0, 1
QT12, 4358, 4357, 0, 1
QT12, 4536, 4535, 0, 1
QT12, 4474, 4473, 0, 1
QT12, 4275, 4274, 0, 1
QT13, 1190, 1189, 0, 1
QT13, 1188, 1187, 0, 1
QT13, 1155, 1154, 0, 1
QT13, 1173, 1172, 0, 1
QT13, 1197, 1196, 0, 1
QT13, 1188, 1187, 0, 1
QT14, 1188, 1187, 0, 1
QT14, 1178, 1177, 0, 1
QT14, 1183, 1182, 0, 1
QT14, 1191, 1190, 0, 1
QT14, 1190, 1189, 0, 1
QT14, 1188, 1187, 0, 1
QT15, 2460, 2459, 0, 1
QT15, 2449, 2448, 0, 1
QT15, 2446, 2445, 0, 1
QT15, 2464, 2463, 0, 1
QT15, 2453, 2452, 0, 1
QT15, 2433, 2432, 0, 1
QT16, 2310, 2309, 0, 1
QT16, 2252, 2251, 0, 1
QT16, 2261, 2260, 0, 1
QT16, 2282, 2281, 0, 1
QT16, 2422, 2421, 0, 1
QT16, 2443, 2442, 0, 1
