QT3, 15545, 15495, 0, 1
QT3, 14187, 14137, 0, 1
QT3, 14255, 14198, 7, 1
QT3, 14221, 14171, 0, 1
QT3, 14174, 14124, 0, 1
QT3, 14298, 14244, 4, 1
QT5, 2256, 2206, 0, 1
QT5, 2187, 2137, 0, 1
QT5, 2090, 2040, 0, 1
QT5, 2161, 2111, 0, 1
QT5, 2138, 2088, 0, 1
QT5, 2167, 2117, 0, 1
QT9, 2222, 2172, 0, 1
QT9, 2183, 2133, 0, 1
QT9, 2191, 2141, 0, 1
QT9, 2199, 2149, 0, 1
QT9, 2187, 2137, 0, 1
QT9, 2164, 2114, 0, 1
QT10, 182, 132, 0, 1
QT10, 181, 131, 0, 1
QT10, 182, 132, 0, 1
QT10, 181, 131, 0, 1
QT10, 182, 132, 0, 1
QT10, 182, 132, 0, 1
QT11, 405, 355, 0, 1
QT11, 402, 352, 0, 1
QT11, 413, 363, 0, 1
QT11, 406, 356, 0, 1
QT11, 402, 352, 0, 1
QT11, 402, 352, 0, 1
